antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.15816326530612246,0.09438775510204081,0.05102040816326531,0.3225806451612903,3.4176111595466434,0.036091732611411916,1.3368561710398443
frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'RED RETROSPOT MINI CASES'}),0.15816326530612246,0.1377551020408163,0.05102040816326531,0.3225806451612903,2.3416965352449224,0.029232611411911705,1.2728377065111758
"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'POSTAGE'})",frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.15816326530612246,0.1683673469387755,0.05102040816326531,0.3225806451612903,1.9159335288367547,0.024390878800499793,1.227648202137998
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE'})",0.1683673469387755,0.08418367346938775,0.05357142857142857,0.3181818181818182,3.7796143250688705,0.03939764681382757,1.3431972789115645
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),0.1683673469387755,0.15816326530612246,0.05357142857142857,0.3181818181818182,2.0117302052785924,0.026941899208663054,1.2346938775510203
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'POSTAGE', 'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN CIRCUS PARADE'})",0.17091836734693877,0.07397959183673469,0.05357142857142857,0.31343283582089554,4.236747297992795,0.04092695751770095,1.3487688553682342
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'POSTAGE'})",0.17091836734693877,0.15816326530612246,0.05357142857142857,0.31343283582089554,1.9817043813192103,0.026538421491045395,1.226153504880213
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.17091836734693877,0.18112244897959184,0.05357142857142857,0.31343283582089554,1.7305024174900148,0.022614275301957514,1.1927129547471162
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'RED RETROSPOT MINI CASES'}),0.1683673469387755,0.1377551020408163,0.05102040816326531,0.30303030303030304,2.1997755331088666,0.027826947105372767,1.237133984028394
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'POSTAGE'})",0.1683673469387755,0.15816326530612246,0.05102040816326531,0.30303030303030304,1.9159335288367545,0.024390878800499793,1.2078527062999111
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.1683673469387755,0.18112244897959184,0.05102040816326531,0.30303030303030304,1.6730687153222363,0.020525301957517703,1.1749112688553682
frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE'})",0.18112244897959184,0.1377551020408163,0.05357142857142857,0.29577464788732394,2.147104851330204,0.028620887130362347,1.224387755102041
frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.18112244897959184,0.17091836734693877,0.05357142857142857,0.29577464788732394,1.7305024174900148,0.022614275301957514,1.177295918367347
frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'RABBIT NIGHT LIGHT'}),0.18112244897959184,0.18877551020408162,0.05357142857142857,0.29577464788732394,1.5668062428625809,0.019379945855893373,1.1519387755102042
frozenset({'RABBIT NIGHT LIGHT'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.18877551020408162,0.18112244897959184,0.05357142857142857,0.28378378378378377,1.5668062428625809,0.019379945855893373,1.1433384674624567
frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE'})",0.18112244897959184,0.14795918367346939,0.05102040816326531,0.28169014084507044,1.9038368139873727,0.02422167846730529,1.1861744697879153
frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.18112244897959184,0.1683673469387755,0.05102040816326531,0.28169014084507044,1.6730687153222366,0.020525301957517703,1.157763105242097
frozenset({'POSTAGE'}),frozenset({'RABBIT NIGHT LIGHT'}),0.7653061224489796,0.18877551020408162,0.16581632653061223,0.21666666666666667,1.1477477477477478,0.02134527280299875,1.0356057316543639
frozenset({'POSTAGE'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.7653061224489796,0.18112244897959184,0.15816326530612246,0.2066666666666667,1.1410328638497653,0.0195491461890879,1.0321985937232037
frozenset({'POSTAGE'}),frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),0.7653061224489796,0.15816326530612246,0.14795918367346939,0.19333333333333333,1.2223655913978493,0.026915868388171588,1.0435992578849722
frozenset({'POSTAGE'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.7653061224489796,0.1683673469387755,0.14795918367346939,0.19333333333333333,1.1482828282828283,0.019106622240733034,1.0309495699106088
frozenset({'POSTAGE'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.7653061224489796,0.17091836734693877,0.1377551020408163,0.18,1.0531343283582089,0.00695022907122031,1.0110751617720257
frozenset({'POSTAGE'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.7653061224489796,0.15306122448979592,0.12244897959183673,0.16,1.0453333333333332,0.0053102873802582246,1.0082604470359573
frozenset({'POSTAGE'}),frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.7653061224489796,0.1377551020408163,0.11734693877551021,0.15333333333333335,1.1130864197530868,0.011922115785089574,1.0183994857785634
frozenset({'POSTAGE'}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.7653061224489796,0.12244897959183673,0.11479591836734694,0.15000000000000002,1.2250000000000003,0.021084964598084135,1.0324129651860745
frozenset({'POSTAGE'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.7653061224489796,0.1377551020408163,0.11479591836734694,0.15000000000000002,1.0888888888888892,0.009371095376926306,1.014405762304922
frozenset({'POSTAGE'}),frozenset({'RED RETROSPOT MINI CASES'}),0.7653061224489796,0.1377551020408163,0.11479591836734694,0.15000000000000002,1.0888888888888892,0.009371095376926306,1.014405762304922
frozenset({'POSTAGE'}),frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.7653061224489796,0.14285714285714285,0.11479591836734694,0.15000000000000002,1.0500000000000003,0.005466472303207015,1.008403361344538
frozenset({'POSTAGE'}),frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS'}),0.7653061224489796,0.1326530612244898,0.1096938775510204,0.14333333333333334,1.0805128205128205,0.008173677634319032,1.0124672437068212
frozenset({'POSTAGE'}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.7653061224489796,0.12755102040816327,0.10714285714285714,0.13999999999999999,1.0976,0.009527280299875054,1.0144755576649265
frozenset({'POSTAGE'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.7653061224489796,0.125,0.10459183673469388,0.1366666666666667,1.0933333333333335,0.008928571428571438,1.0135135135135136
frozenset({'POSTAGE'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.7653061224489796,0.125,0.10459183673469388,0.1366666666666667,1.0933333333333335,0.008928571428571438,1.0135135135135136
frozenset({'POSTAGE'}),frozenset({'LUNCH BAG WOODLAND'}),0.7653061224489796,0.11734693877551021,0.10204081632653061,0.13333333333333333,1.136231884057971,0.012234485630987085,1.0184458398744114
frozenset({'POSTAGE'}),"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})",0.7653061224489796,0.12244897959183673,0.10204081632653061,0.13333333333333333,1.0888888888888888,0.008329862557267809,1.0125588697017267
frozenset({'POSTAGE'}),frozenset({'SPACEBOY LUNCH BOX'}),0.7653061224489796,0.125,0.09693877551020408,0.12666666666666668,1.0133333333333334,0.001275510204081634,1.001908396946565
frozenset({'POSTAGE'}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),0.7653061224489796,0.10714285714285714,0.09438775510204081,0.12333333333333334,1.1511111111111112,0.012390670553935862,1.0184682237914178
frozenset({'POSTAGE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.7653061224489796,0.11989795918367346,0.09183673469387756,0.12000000000000001,1.0008510638297874,7.809246147440219e-05,1.0001159554730983
frozenset({'POSTAGE'}),frozenset({'TEA PARTY BIRTHDAY CARD'}),0.7653061224489796,0.09438775510204081,0.08928571428571429,0.11666666666666667,1.236036036036036,0.017050187421907545,1.0252214093184444
frozenset({'POSTAGE'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.7653061224489796,0.10204081632653061,0.08928571428571429,0.11666666666666667,1.1433333333333333,0.011193252811328616,1.0165575664227955
frozenset({'POSTAGE'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.7653061224489796,0.09438775510204081,0.08673469387755102,0.11333333333333334,1.200720720720721,0.014499167013744277,1.021367193493939
frozenset({'POSTAGE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.7653061224489796,0.09693877551020408,0.08418367346938775,0.11,1.1347368421052633,0.00999583506872137,1.0146755331346022
frozenset({'POSTAGE'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.7653061224489796,0.10204081632653061,0.08418367346938775,0.11,1.078,0.00609121199500208,1.008942903003898
frozenset({'POSTAGE'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN CIRCUS PARADE'})",0.7653061224489796,0.10204081632653061,0.08418367346938775,0.11,1.078,0.00609121199500208,1.008942903003898
frozenset({'POSTAGE'}),"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS', 'SET/6 RED SPOTTY PAPER CUPS'})",0.7653061224489796,0.10204081632653061,0.08418367346938775,0.11,1.078,0.00609121199500208,1.008942903003898
frozenset({'POSTAGE'}),"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS', 'SET/6 RED SPOTTY PAPER PLATES'})",0.7653061224489796,0.10204081632653061,0.08418367346938775,0.11,1.078,0.00609121199500208,1.008942903003898
frozenset({'POSTAGE'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.7653061224489796,0.10459183673469388,0.08418367346938775,0.11,1.0517073170731708,0.0041389004581424416,1.0060765879385463
frozenset({'POSTAGE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.7653061224489796,0.09693877551020408,0.08163265306122448,0.10666666666666666,1.1003508771929824,0.007444814660558102,1.0108894303990255
frozenset({'POSTAGE'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.7653061224489796,0.09693877551020408,0.08163265306122448,0.10666666666666666,1.1003508771929824,0.007444814660558102,1.0108894303990255
frozenset({'POSTAGE'}),"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS', 'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})",0.7653061224489796,0.09948979591836735,0.08163265306122448,0.10666666666666666,1.072136752136752,0.00549250312369845,1.008033810539141
frozenset({'POSTAGE'}),frozenset({'MINI PAINT SET VINTAGE'}),0.7653061224489796,0.10459183673469388,0.08163265306122448,0.10666666666666666,1.0198373983739837,0.0015878800499791734,1.0023225708193726
frozenset({'POSTAGE'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.7653061224489796,0.07653061224489796,0.07653061224489796,0.1,1.3066666666666666,0.017961266139108707,1.0260770975056688
frozenset({'POSTAGE'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN CIRCUS PARADE'})",0.7653061224489796,0.08928571428571429,0.07397959183673469,0.09666666666666666,1.0826666666666667,0.005648688046647227,1.0081707959936743
frozenset({'POSTAGE'}),"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE GREEN'})",0.7653061224489796,0.07908163265306123,0.07142857142857142,0.09333333333333334,1.1802150537634408,0.010906913785922526,1.015718787515006
frozenset({'POSTAGE'}),frozenset({'PAPER BUNTING RETROSPOT'}),0.7653061224489796,0.08163265306122448,0.07142857142857142,0.09333333333333334,1.1433333333333335,0.008954602249062894,1.012905162064826
frozenset({'POSTAGE'}),frozenset({'RED RETROSPOT PICNIC BAG'}),0.7653061224489796,0.07142857142857142,0.06887755102040816,0.09,1.26,0.014212827988338193,1.0204081632653061
frozenset({'POSTAGE'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.7653061224489796,0.07397959183673469,0.0663265306122449,0.08666666666666668,1.1714942528735635,0.009709496043315294,1.013890957842991
frozenset({'POSTAGE'}),"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE PINK'})",0.7653061224489796,0.07397959183673469,0.0663265306122449,0.08666666666666668,1.1714942528735635,0.009709496043315294,1.013890957842991
frozenset({'POSTAGE'}),frozenset({'SET OF 9 BLACK SKULL BALLOONS'}),0.7653061224489796,0.0663265306122449,0.06377551020408163,0.08333333333333334,1.2564102564102564,0.013015410245730948,1.018552875695733
frozenset({'POSTAGE'}),frozenset({'ASSORTED COLOUR MINI CASES'}),0.7653061224489796,0.06887755102040816,0.06377551020408163,0.08333333333333334,1.2098765432098768,0.011063098708871316,1.015769944341373
frozenset({'POSTAGE'}),frozenset({'SET OF 2 TEA TOWELS APPLE AND PEARS'}),0.7653061224489796,0.06887755102040816,0.06377551020408163,0.08333333333333334,1.2098765432098768,0.011063098708871316,1.015769944341373
frozenset({'POSTAGE'}),frozenset({'SET/10 RED POLKADOT PARTY CANDLES'}),0.7653061224489796,0.07653061224489796,0.06377551020408163,0.08333333333333334,1.088888888888889,0.00520616409829238,1.007421150278293
frozenset({'POSTAGE'}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.7653061224489796,0.08163265306122448,0.06377551020408163,0.08333333333333334,1.0208333333333335,0.0013015410245731038,1.0018552875695734
frozenset({'POSTAGE'}),frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.7653061224489796,0.06377551020408163,0.061224489795918366,0.08,1.2544,0.012416701374427325,1.0176353149955633
frozenset({'POSTAGE'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",0.7653061224489796,0.0663265306122449,0.061224489795918366,0.08,1.2061538461538461,0.01046438983756768,1.0148624667258206
frozenset({'POSTAGE'}),frozenset({'COFFEE MUG APPLES DESIGN'}),0.7653061224489796,0.06887755102040816,0.061224489795918366,0.08,1.1614814814814816,0.008512078300708048,1.0120896184560781
frozenset({'POSTAGE'}),"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",0.7653061224489796,0.07397959183673469,0.061224489795918366,0.08,1.0813793103448277,0.0046074552269887575,1.0065439219165926
frozenset({'POSTAGE'}),frozenset({'RETROSPOT PARTY BAG + STICKER SET'}),0.7653061224489796,0.061224489795918366,0.058673469387755105,0.07666666666666667,1.2522222222222223,0.011817992503123702,1.016724379282399
frozenset({'POSTAGE'}),"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'LUNCH BOX WITH CUTLERY RETROSPOT'})",0.7653061224489796,0.06377551020408163,0.058673469387755105,0.07666666666666667,1.2021333333333335,0.009865680966264063,1.0139615412952183
frozenset({'POSTAGE'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.7653061224489796,0.06377551020408163,0.058673469387755105,0.07666666666666667,1.2021333333333335,0.009865680966264063,1.0139615412952183
frozenset({'POSTAGE'}),frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN'}),0.7653061224489796,0.0663265306122449,0.058673469387755105,0.07666666666666667,1.1558974358974359,0.007913369429404418,1.011198703308038
frozenset({'POSTAGE'}),frozenset({'JUMBO BAG APPLES'}),0.7653061224489796,0.0663265306122449,0.058673469387755105,0.07666666666666667,1.1558974358974359,0.007913369429404418,1.011198703308038
frozenset({'POSTAGE'}),frozenset({'GUMBALL COAT RACK'}),0.7653061224489796,0.058673469387755105,0.05612244897959184,0.07333333333333333,1.249855072463768,0.011219283631820072,1.0158199970635737
frozenset({'POSTAGE'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.7653061224489796,0.06377551020408163,0.05612244897959184,0.07333333333333333,1.1498666666666666,0.007314660558100795,1.0103141976214947
frozenset({'POSTAGE'}),"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",0.7653061224489796,0.06377551020408163,0.05612244897959184,0.07333333333333333,1.1498666666666666,0.007314660558100795,1.0103141976214947
frozenset({'POSTAGE'}),frozenset({'SET OF 9 HEART SHAPED BALLOONS'}),0.7653061224489796,0.0663265306122449,0.05612244897959184,0.07333333333333333,1.1056410256410256,0.00536234902124115,1.0075612979004551
frozenset({'POSTAGE'}),frozenset({'4 TRADITIONAL SPINNING TOPS'}),0.7653061224489796,0.07142857142857142,0.05612244897959184,0.07333333333333333,1.0266666666666668,0.0014577259475218735,1.0020554984583763
frozenset({'POSTAGE'}),frozenset({'SPACEBOY BIRTHDAY CARD'}),0.7653061224489796,0.07142857142857142,0.05612244897959184,0.07333333333333333,1.0266666666666668,0.0014577259475218735,1.0020554984583763
frozenset({'POSTAGE'}),"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.7653061224489796,0.05357142857142857,0.05357142857142857,0.06999999999999999,1.3066666666666666,0.012572886297376094,1.0176651305683564
frozenset({'POSTAGE'}),frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.7653061224489796,0.05612244897959184,0.05357142857142857,0.06999999999999999,1.247272727272727,0.010620574760516449,1.0149220978714066
frozenset({'POSTAGE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG WOODLAND'})",0.7653061224489796,0.06377551020408163,0.05357142857142857,0.06999999999999999,1.0976,0.004763640149937527,1.0066929997805574
frozenset({'POSTAGE'}),frozenset({'CHILDRENS APRON SPACEBOY DESIGN'}),0.7653061224489796,0.0663265306122449,0.05357142857142857,0.06999999999999999,1.0553846153846151,0.002811328613077882,1.0039499670836076
frozenset({'POSTAGE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG RED RETROSPOT'})",0.7653061224489796,0.0663265306122449,0.05357142857142857,0.06999999999999999,1.0553846153846151,0.002811328613077882,1.0039499670836076
frozenset({'POSTAGE'}),frozenset({'CHARLOTTE BAG APPLES DESIGN'}),0.7653061224489796,0.06887755102040816,0.05357142857142857,0.06999999999999999,1.0162962962962963,0.0008590170762182506,1.0012069343866579
frozenset({'POSTAGE'}),frozenset({'CIRCUS PARADE LUNCH BOX'}),0.7653061224489796,0.06887755102040816,0.05357142857142857,0.06999999999999999,1.0162962962962963,0.0008590170762182506,1.0012069343866579
frozenset({'POSTAGE'}),frozenset({'LUNCH BOX I LOVE LONDON'}),0.7653061224489796,0.06887755102040816,0.05357142857142857,0.06999999999999999,1.0162962962962963,0.0008590170762182506,1.0012069343866579
frozenset({'POSTAGE'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN CIRCUS PARADE'})",0.7653061224489796,0.06887755102040816,0.05357142857142857,0.06999999999999999,1.0162962962962963,0.0008590170762182506,1.0012069343866579
frozenset({'POSTAGE'}),"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'PLASTERS IN TIN CIRCUS PARADE'})",0.7653061224489796,0.05102040816326531,0.05102040816326531,0.06666666666666667,1.3066666666666666,0.011974177426072471,1.0167638483965016
frozenset({'POSTAGE'}),frozenset({'JAM MAKING SET PRINTED'}),0.7653061224489796,0.05357142857142857,0.05102040816326531,0.06666666666666667,1.2444444444444445,0.010021865889212833,1.0140306122448979
frozenset({'POSTAGE'}),frozenset({'CIRCUS PARADE CHILDRENS EGG CUP'}),0.7653061224489796,0.05612244897959184,0.05102040816326531,0.06666666666666667,1.1878787878787878,0.008069554352353188,1.0112973760932944
frozenset({'POSTAGE'}),frozenset({'PARTY BUNTING'}),0.7653061224489796,0.05612244897959184,0.05102040816326531,0.06666666666666667,1.1878787878787878,0.008069554352353188,1.0112973760932944
frozenset({'POSTAGE'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",0.7653061224489796,0.05612244897959184,0.05102040816326531,0.06666666666666667,1.1878787878787878,0.008069554352353188,1.0112973760932944
frozenset({'POSTAGE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG APPLE DESIGN'})",0.7653061224489796,0.06377551020408163,0.05102040816326531,0.06666666666666667,1.0453333333333332,0.002212619741774266,1.003097667638484
